model,score_name,partition,index,label,prediction,unknownness,threshold,accepted
gcsc,mls,validation,16492,4,4,-8.375537872314453,-5.980741930007932,True
gcsc,mls,validation,10472,4,4,-11.52955150604248,-5.980741930007932,True
gcsc,mls,validation,12417,4,4,-6.512753486633301,-5.980741930007932,True
gcsc,mls,validation,5051,4,4,-10.711750984191895,-5.980741930007932,True
gcsc,mls,validation,25941,4,4,-8.474261283874512,-5.980741930007932,True
gcsc,mls,validation,17787,4,4,-5.98863410949707,-5.980741930007932,True
gcsc,mls,validation,49895,4,4,-6.92467737197876,-5.980741930007932,True
gcsc,mls,validation,7855,4,4,-8.653969764709473,-5.980741930007932,True
gcsc,mls,validation,32634,4,4,-11.743480682373047,-5.980741930007932,True
gcsc,mls,validation,28885,4,4,-7.807530403137207,-5.980741930007932,True
gcsc,mls,validation,21016,4,4,-10.134467124938965,-5.980741930007932,True
gcsc,mls,validation,5488,4,4,-11.346505165100098,-5.980741930007932,True
gcsc,mls,validation,38708,4,4,-12.550399780273438,-5.980741930007932,True
gcsc,mls,validation,17179,4,4,-5.723980903625488,-5.980741930007932,False
gcsc,mls,validation,48969,4,4,-4.74078369140625,-5.980741930007932,False
gcsc,mls,validation,13708,4,4,-10.340753555297852,-5.980741930007932,True
gcsc,mls,validation,40240,4,4,-10.34230899810791,-5.980741930007932,True
gcsc,mls,validation,45111,4,4,-9.698565483093262,-5.980741930007932,True
gcsc,mls,validation,9724,4,4,-10.279853820800781,-5.980741930007932,True
gcsc,mls,validation,2811,4,4,-8.649240493774414,-5.980741930007932,True
gcsc,mls,validation,7459,4,4,-11.568626403808594,-5.980741930007932,True
gcsc,mls,validation,43024,4,4,-7.861443042755127,-5.980741930007932,True
gcsc,mls,validation,29663,4,4,-10.300516128540039,-5.980741930007932,True
gcsc,mls,validation,4753,4,4,-9.777960777282715,-5.980741930007932,True
gcsc,mls,validation,10419,4,4,-9.202369689941406,-5.980741930007932,True
gcsc,mls,validation,30900,4,4,-11.246477127075195,-5.980741930007932,True
gcsc,mls,validation,36319,4,4,-6.308752536773682,-5.980741930007932,True
gcsc,mls,validation,29947,4,4,-5.807123184204102,-5.980741930007932,False
gcsc,mls,validation,26048,4,4,-11.262187957763672,-5.980741930007932,True
gcsc,mls,validation,6770,4,4,-9.237921714782715,-5.980741930007932,True
gcsc,mls,validation,18512,4,4,-5.148890972137451,-5.980741930007932,False
gcsc,mls,validation,47442,4,4,-9.016768455505371,-5.980741930007932,True
gcsc,mls,validation,7636,4,4,-10.448619842529297,-5.980741930007932,True
gcsc,mls,validation,22509,4,4,-9.387908935546875,-5.980741930007932,True
gcsc,mls,validation,2300,4,4,-10.374018669128418,-5.980741930007932,True
gcsc,mls,validation,21779,4,4,-9.806533813476562,-5.980741930007932,True
gcsc,mls,validation,31953,4,4,-10.147355079650879,-5.980741930007932,True
gcsc,mls,validation,32867,4,4,-11.17529010772705,-5.980741930007932,True
gcsc,mls,validation,29329,4,4,-9.324568748474121,-5.980741930007932,True
gcsc,mls,validation,17197,4,4,-8.620144844055176,-5.980741930007932,True
gcsc,mls,validation,9141,4,4,-9.903902053833008,-5.980741930007932,True
gcsc,mls,validation,22205,4,4,-11.770956039428711,-5.980741930007932,True
gcsc,mls,validation,24967,4,4,-9.773466110229492,-5.980741930007932,True
gcsc,mls,validation,41268,4,4,-11.293506622314453,-5.980741930007932,True
gcsc,mls,validation,13943,4,4,-13.350109100341797,-5.980741930007932,True
gcsc,mls,validation,46119,4,4,-10.456130027770996,-5.980741930007932,True
gcsc,mls,validation,36572,4,4,-11.1920747756958,-5.980741930007932,True
gcsc,mls,validation,19917,4,4,-9.532390594482422,-5.980741930007932,True
gcsc,mls,validation,8677,4,4,-4.811923980712891,-5.980741930007932,False
gcsc,mls,validation,3166,4,4,-11.048556327819824,-5.980741930007932,True
gcsc,mls,validation,15533,4,4,-11.46823787689209,-5.980741930007932,True
gcsc,mls,validation,27199,4,4,-7.189239978790283,-5.980741930007932,True
gcsc,mls,validation,40499,4,4,-11.898395538330078,-5.980741930007932,True
gcsc,mls,validation,31848,4,4,-10.343064308166504,-5.980741930007932,True
gcsc,mls,validation,39221,4,4,-10.536430358886719,-5.980741930007932,True
gcsc,mls,validation,24630,4,4,-10.561652183532715,-5.980741930007932,True
gcsc,mls,validation,49518,4,4,-12.45585823059082,-5.980741930007932,True
gcsc,mls,validation,48878,4,2,-3.6577863693237305,-5.980741930007932,False
gcsc,mls,validation,24513,4,4,-10.248188972473145,-5.980741930007932,True
gcsc,mls,validation,8254,4,4,-11.008902549743652,-5.980741930007932,True
gcsc,mls,validation,12921,4,4,-9.873886108398438,-5.980741930007932,True
gcsc,mls,validation,5790,4,4,-9.524996757507324,-5.980741930007932,True
gcsc,mls,validation,41836,4,4,-9.121991157531738,-5.980741930007932,True
gcsc,mls,validation,10404,4,4,-8.918910026550293,-5.980741930007932,True
gcsc,mls,validation,37073,4,4,-11.280173301696777,-5.980741930007932,True
gcsc,mls,validation,34406,4,4,-8.501482963562012,-5.980741930007932,True
gcsc,mls,validation,23460,4,4,-11.742902755737305,-5.980741930007932,True
gcsc,mls,validation,5074,4,4,-6.97484827041626,-5.980741930007932,True
gcsc,mls,validation,38294,4,4,-8.004359245300293,-5.980741930007932,True
gcsc,mls,validation,39768,4,4,-10.449134826660156,-5.980741930007932,True
gcsc,mls,validation,6206,4,4,-9.438093185424805,-5.980741930007932,True
gcsc,mls,validation,41219,4,4,-11.090982437133789,-5.980741930007932,True
gcsc,mls,validation,6204,4,4,-11.036996841430664,-5.980741930007932,True
gcsc,mls,validation,25636,4,4,-11.022201538085938,-5.980741930007932,True
gcsc,mls,validation,24504,4,4,-7.572148323059082,-5.980741930007932,True
gcsc,mls,validation,11759,4,4,-10.51440143585205,-5.980741930007932,True
gcsc,mls,validation,33365,4,4,-11.379417419433594,-5.980741930007932,True
gcsc,mls,validation,24308,4,4,-11.330771446228027,-5.980741930007932,True
gcsc,mls,validation,19358,4,2,-5.110950946807861,-5.980741930007932,False
gcsc,mls,validation,42969,4,8,-5.343602657318115,-5.980741930007932,False
gcsc,mls,validation,6950,4,4,-10.183990478515625,-5.980741930007932,True
gcsc,mls,validation,24430,4,4,-12.951329231262207,-5.980741930007932,True
gcsc,mls,validation,24827,4,4,-13.009486198425293,-5.980741930007932,True
gcsc,mls,validation,19742,4,4,-8.905684471130371,-5.980741930007932,True
gcsc,mls,validation,27106,4,4,-9.783679008483887,-5.980741930007932,True
gcsc,mls,validation,9915,4,4,-9.934783935546875,-5.980741930007932,True
gcsc,mls,validation,40770,4,4,-6.111819744110107,-5.980741930007932,True
gcsc,mls,validation,5462,4,4,-9.57674789428711,-5.980741930007932,True
gcsc,mls,validation,6838,4,4,-11.537225723266602,-5.980741930007932,True
gcsc,mls,validation,27888,4,4,-9.73777961730957,-5.980741930007932,True
gcsc,mls,validation,3868,4,3,-3.7387940883636475,-5.980741930007932,False
gcsc,mls,validation,9749,4,4,-12.807219505310059,-5.980741930007932,True
gcsc,mls,validation,4801,4,4,-12.586323738098145,-5.980741930007932,True
gcsc,mls,validation,34051,4,4,-11.572928428649902,-5.980741930007932,True
gcsc,mls,validation,7602,4,4,-6.774742603302002,-5.980741930007932,True
gcsc,mls,validation,2175,4,4,-9.122478485107422,-5.980741930007932,True
gcsc,mls,validation,11952,4,4,-9.501885414123535,-5.980741930007932,True
gcsc,mls,validation,38810,4,4,-10.743867874145508,-5.980741930007932,True
gcsc,mls,validation,31668,4,4,-10.800371170043945,-5.980741930007932,True
gcsc,mls,validation,9775,4,4,-8.687610626220703,-5.980741930007932,True
gcsc,mls,validation,7301,4,4,-12.005208015441895,-5.980741930007932,True
gcsc,mls,validation,3599,4,4,-12.169825553894043,-5.980741930007932,True
gcsc,mls,validation,43276,4,4,-10.046205520629883,-5.980741930007932,True
gcsc,mls,validation,25147,4,4,-9.87217903137207,-5.980741930007932,True
gcsc,mls,validation,47399,4,4,-10.864150047302246,-5.980741930007932,True
gcsc,mls,validation,7563,4,4,-11.104458808898926,-5.980741930007932,True
gcsc,mls,validation,25803,4,4,-10.537370681762695,-5.980741930007932,True
gcsc,mls,validation,44079,4,4,-8.396246910095215,-5.980741930007932,True
gcsc,mls,validation,24823,4,4,-13.447943687438965,-5.980741930007932,True
gcsc,mls,validation,13183,4,4,-7.339972496032715,-5.980741930007932,True
gcsc,mls,validation,34638,4,4,-8.458370208740234,-5.980741930007932,True
gcsc,mls,validation,16033,4,4,-10.905969619750977,-5.980741930007932,True
gcsc,mls,validation,31709,4,4,-9.011812210083008,-5.980741930007932,True
gcsc,mls,validation,15426,4,4,-5.846282005310059,-5.980741930007932,False
gcsc,mls,validation,16845,4,4,-11.206191062927246,-5.980741930007932,True
gcsc,mls,validation,9888,4,4,-11.38441276550293,-5.980741930007932,True
gcsc,mls,validation,39061,4,4,-10.731504440307617,-5.980741930007932,True
gcsc,mls,validation,1984,4,4,-10.12451457977295,-5.980741930007932,True
gcsc,mls,validation,13846,4,4,-4.711450099945068,-5.980741930007932,False
gcsc,mls,validation,46047,4,4,-9.897150993347168,-5.980741930007932,True
gcsc,mls,validation,48616,4,4,-10.381287574768066,-5.980741930007932,True
gcsc,mls,validation,40943,4,4,-11.006499290466309,-5.980741930007932,True
gcsc,mls,validation,19980,4,4,-12.044218063354492,-5.980741930007932,True
gcsc,mls,validation,5143,4,4,-10.170761108398438,-5.980741930007932,True
gcsc,mls,validation,27898,4,4,-10.82768726348877,-5.980741930007932,True
gcsc,mls,validation,47517,4,4,-9.501924514770508,-5.980741930007932,True
gcsc,mls,validation,47425,4,4,-11.237363815307617,-5.980741930007932,True
gcsc,mls,validation,31476,4,4,-10.537036895751953,-5.980741930007932,True
gcsc,mls,validation,34852,4,4,-5.887616157531738,-5.980741930007932,False
gcsc,mls,validation,4885,4,4,-10.97671127319336,-5.980741930007932,True
gcsc,mls,validation,27469,4,4,-9.07844066619873,-5.980741930007932,True
gcsc,mls,validation,20967,4,4,-9.678621292114258,-5.980741930007932,True
gcsc,mls,validation,45764,4,4,-10.10521411895752,-5.980741930007932,True
gcsc,mls,validation,16244,4,4,-11.294698715209961,-5.980741930007932,True
gcsc,mls,validation,41766,4,4,-10.703208923339844,-5.980741930007932,True
gcsc,mls,validation,27334,4,4,-10.530625343322754,-5.980741930007932,True
gcsc,mls,validation,22195,4,4,-8.877631187438965,-5.980741930007932,True
gcsc,mls,validation,7386,4,4,-10.09553337097168,-5.980741930007932,True
gcsc,mls,validation,37577,4,4,-10.287908554077148,-5.980741930007932,True
gcsc,mls,validation,2078,4,4,-7.567739009857178,-5.980741930007932,True
gcsc,mls,validation,18437,4,4,-9.796589851379395,-5.980741930007932,True
gcsc,mls,validation,2131,4,4,-8.630000114440918,-5.980741930007932,True
gcsc,mls,validation,35526,4,4,-8.299890518188477,-5.980741930007932,True
gcsc,mls,validation,45286,4,4,-11.311978340148926,-5.980741930007932,True
gcsc,mls,validation,28464,4,4,-10.396846771240234,-5.980741930007932,True
gcsc,mls,validation,8772,4,4,-9.656926155090332,-5.980741930007932,True
gcsc,mls,validation,14022,4,3,-4.792932033538818,-5.980741930007932,False
gcsc,mls,validation,45133,4,4,-10.105753898620605,-5.980741930007932,True
gcsc,mls,validation,1639,4,4,-10.920044898986816,-5.980741930007932,True
gcsc,mls,validation,39470,4,4,-12.43903636932373,-5.980741930007932,True
gcsc,mls,validation,41043,4,4,-12.88074779510498,-5.980741930007932,True
gcsc,mls,validation,21642,4,4,-8.961689949035645,-5.980741930007932,True
gcsc,mls,validation,40550,4,4,-9.921106338500977,-5.980741930007932,True
gcsc,mls,validation,38967,4,3,-5.981509685516357,-5.980741930007932,True
gcsc,mls,validation,24046,4,4,-10.720023155212402,-5.980741930007932,True
gcsc,mls,validation,26645,4,4,-10.916991233825684,-5.980741930007932,True
gcsc,mls,validation,10478,4,4,-8.210857391357422,-5.980741930007932,True
gcsc,mls,validation,5669,4,4,-10.398176193237305,-5.980741930007932,True
gcsc,mls,validation,39127,4,4,-8.415314674377441,-5.980741930007932,True
gcsc,mls,validation,22798,4,4,-9.862428665161133,-5.980741930007932,True
gcsc,mls,validation,25977,4,4,-10.597128868103027,-5.980741930007932,True
gcsc,mls,validation,44737,4,4,-8.764187812805176,-5.980741930007932,True
gcsc,mls,validation,29138,4,4,-11.6845121383667,-5.980741930007932,True
gcsc,mls,validation,13536,4,4,-6.603334426879883,-5.980741930007932,True
gcsc,mls,validation,48080,4,4,-5.632354736328125,-5.980741930007932,False
gcsc,mls,validation,7903,4,4,-9.051143646240234,-5.980741930007932,True
gcsc,mls,validation,2911,4,4,-9.179800987243652,-5.980741930007932,True
gcsc,mls,validation,44324,4,4,-10.508280754089355,-5.980741930007932,True
gcsc,mls,validation,8970,4,2,-7.61348819732666,-5.980741930007932,True
gcsc,mls,validation,28226,4,4,-10.503010749816895,-5.980741930007932,True
gcsc,mls,validation,25703,4,4,-6.655026435852051,-5.980741930007932,True
gcsc,mls,validation,20340,4,4,-11.932143211364746,-5.980741930007932,True
gcsc,mls,validation,12522,4,4,-8.420732498168945,-5.980741930007932,True
gcsc,mls,validation,37757,4,4,-11.368523597717285,-5.980741930007932,True
gcsc,mls,validation,24421,4,4,-11.385899543762207,-5.980741930007932,True
gcsc,mls,validation,14816,4,4,-6.972012042999268,-5.980741930007932,True
gcsc,mls,validation,48796,4,3,-9.799070358276367,-5.980741930007932,True
gcsc,mls,validation,18365,4,4,-10.264942169189453,-5.980741930007932,True
gcsc,mls,validation,5704,4,4,-9.843123435974121,-5.980741930007932,True
gcsc,mls,validation,34298,4,4,-12.961169242858887,-5.980741930007932,True
gcsc,mls,validation,25444,4,4,-11.0687837600708,-5.980741930007932,True
gcsc,mls,validation,18434,4,4,-12.36205005645752,-5.980741930007932,True
gcsc,mls,validation,26475,4,4,-9.998932838439941,-5.980741930007932,True
gcsc,mls,validation,10707,4,4,-9.1967134475708,-5.980741930007932,True
gcsc,mls,validation,11033,4,4,-10.851875305175781,-5.980741930007932,True
gcsc,mls,validation,17681,4,4,-9.54415512084961,-5.980741930007932,True
gcsc,mls,validation,15487,4,4,-11.180983543395996,-5.980741930007932,True
gcsc,mls,validation,1238,4,4,-9.87729549407959,-5.980741930007932,True
gcsc,mls,validation,49751,4,4,-8.682374954223633,-5.980741930007932,True
gcsc,mls,validation,26612,4,4,-11.916754722595215,-5.980741930007932,True
gcsc,mls,validation,14396,4,4,-7.697354316711426,-5.980741930007932,True
gcsc,mls,validation,31160,4,4,-8.637118339538574,-5.980741930007932,True
gcsc,mls,validation,29629,4,4,-7.368690490722656,-5.980741930007932,True
gcsc,mls,validation,21229,4,4,-6.664368629455566,-5.980741930007932,True
gcsc,mls,validation,35868,4,4,-9.968289375305176,-5.980741930007932,True
gcsc,mls,validation,40309,4,4,-11.040059089660645,-5.980741930007932,True
gcsc,mls,validation,33002,4,4,-9.981942176818848,-5.980741930007932,True
gcsc,mls,validation,21454,4,4,-9.30484390258789,-5.980741930007932,True
gcsc,mls,validation,24584,4,4,-11.225435256958008,-5.980741930007932,True
gcsc,mls,validation,9550,4,4,-11.991378784179688,-5.980741930007932,True
gcsc,mls,validation,31434,4,6,-7.435401439666748,-5.980741930007932,True
gcsc,mls,validation,47287,4,4,-10.060527801513672,-5.980741930007932,True
gcsc,mls,validation,14786,4,4,-10.052460670471191,-5.980741930007932,True
gcsc,mls,validation,22744,4,4,-10.398367881774902,-5.980741930007932,True
gcsc,mls,validation,5813,4,4,-9.607176780700684,-5.980741930007932,True
gcsc,mls,validation,29743,4,4,-9.122830390930176,-5.980741930007932,True
gcsc,mls,validation,14051,4,4,-3.7709784507751465,-5.980741930007932,False
gcsc,mls,validation,28388,4,4,-7.204330921173096,-5.980741930007932,True
gcsc,mls,validation,10536,4,4,-10.135001182556152,-5.980741930007932,True
gcsc,mls,validation,27558,4,4,-8.301660537719727,-5.980741930007932,True
gcsc,mls,validation,27144,4,6,-4.953255653381348,-5.980741930007932,False
gcsc,mls,validation,16857,4,4,-12.940534591674805,-5.980741930007932,True
gcsc,mls,validation,35743,4,4,-9.721485137939453,-5.980741930007932,True
gcsc,mls,validation,12179,4,4,-10.621045112609863,-5.980741930007932,True
gcsc,mls,validation,13469,4,4,-8.368392944335938,-5.980741930007932,True
gcsc,mls,validation,1471,4,4,-11.495943069458008,-5.980741930007932,True
gcsc,mls,validation,21081,4,4,-12.783026695251465,-5.980741930007932,True
gcsc,mls,validation,26754,4,4,-9.063436508178711,-5.980741930007932,True
gcsc,mls,validation,86,4,4,-9.925676345825195,-5.980741930007932,True
gcsc,mls,validation,29869,4,4,-9.35515308380127,-5.980741930007932,True
gcsc,mls,validation,25813,4,4,-10.338762283325195,-5.980741930007932,True
gcsc,mls,validation,15428,4,4,-6.967741012573242,-5.980741930007932,True
gcsc,mls,validation,42982,4,4,-12.23697280883789,-5.980741930007932,True
gcsc,mls,validation,1704,4,4,-7.099114894866943,-5.980741930007932,True
gcsc,mls,validation,18811,4,4,-8.171907424926758,-5.980741930007932,True
gcsc,mls,validation,34425,4,4,-10.648164749145508,-5.980741930007932,True
gcsc,mls,validation,47857,4,2,-4.738415241241455,-5.980741930007932,False
gcsc,mls,validation,3288,4,4,-13.948075294494629,-5.980741930007932,True
gcsc,mls,validation,1662,5,5,-8.2765474319458,-5.980741930007932,True
gcsc,mls,validation,17659,5,5,-9.969609260559082,-5.980741930007932,True
gcsc,mls,validation,4160,5,5,-7.52321720123291,-5.980741930007932,True
gcsc,mls,validation,3828,5,5,-9.244078636169434,-5.980741930007932,True
gcsc,mls,validation,750,5,3,-9.16992473602295,-5.980741930007932,True
gcsc,mls,validation,31234,5,5,-12.84528923034668,-5.980741930007932,True
gcsc,mls,validation,10599,5,5,-11.113776206970215,-5.980741930007932,True
gcsc,mls,validation,12564,5,5,-11.723614692687988,-5.980741930007932,True
gcsc,mls,validation,33931,5,5,-3.5839667320251465,-5.980741930007932,False
gcsc,mls,validation,39551,5,5,-13.710244178771973,-5.980741930007932,True
gcsc,mls,validation,15952,5,5,-12.263510704040527,-5.980741930007932,True
gcsc,mls,validation,36532,5,5,-10.514471054077148,-5.980741930007932,True
gcsc,mls,validation,10397,5,5,-7.9415669441223145,-5.980741930007932,True
gcsc,mls,validation,37750,5,3,-8.595634460449219,-5.980741930007932,True
gcsc,mls,validation,44452,5,5,-12.213526725769043,-5.980741930007932,True
gcsc,mls,validation,39123,5,5,-9.488703727722168,-5.980741930007932,True
gcsc,mls,validation,13257,5,5,-11.08530330657959,-5.980741930007932,True
gcsc,mls,validation,16540,5,5,-10.800738334655762,-5.980741930007932,True
gcsc,mls,validation,19021,5,5,-9.814355850219727,-5.980741930007932,True
gcsc,mls,validation,20382,5,5,-11.240309715270996,-5.980741930007932,True
gcsc,mls,validation,15747,5,5,-10.250541687011719,-5.980741930007932,True
gcsc,mls,validation,9491,5,5,-6.735872268676758,-5.980741930007932,True
gcsc,mls,validation,3767,5,5,-9.299262046813965,-5.980741930007932,True
gcsc,mls,validation,40616,5,5,-10.33236026763916,-5.980741930007932,True
gcsc,mls,validation,20451,5,5,-10.864357948303223,-5.980741930007932,True
gcsc,mls,validation,14119,5,5,-4.5617451667785645,-5.980741930007932,False
gcsc,mls,validation,17400,5,7,-6.066741943359375,-5.980741930007932,True
gcsc,mls,validation,32556,5,5,-8.530101776123047,-5.980741930007932,True
gcsc,mls,validation,9460,5,5,-12.299351692199707,-5.980741930007932,True
gcsc,mls,validation,40331,5,5,-10.90504264831543,-5.980741930007932,True
gcsc,mls,validation,31548,5,5,-12.878314018249512,-5.980741930007932,True
gcsc,mls,validation,37310,5,5,-9.252409934997559,-5.980741930007932,True
gcsc,mls,validation,46096,5,5,-11.680329322814941,-5.980741930007932,True
gcsc,mls,validation,44300,5,5,-7.9145917892456055,-5.980741930007932,True
gcsc,mls,validation,29649,5,5,-12.240954399108887,-5.980741930007932,True
gcsc,mls,validation,36104,5,5,-5.143362522125244,-5.980741930007932,False
gcsc,mls,validation,44118,5,5,-9.624720573425293,-5.980741930007932,True
gcsc,mls,validation,44583,5,5,-12.991653442382812,-5.980741930007932,True
gcsc,mls,validation,7981,5,5,-9.422987937927246,-5.980741930007932,True
gcsc,mls,validation,15371,5,3,-7.352889537811279,-5.980741930007932,True
gcsc,mls,validation,22722,5,5,-7.286860942840576,-5.980741930007932,True
gcsc,mls,validation,48356,5,5,-9.02645206451416,-5.980741930007932,True
gcsc,mls,validation,21356,5,3,-8.253921508789062,-5.980741930007932,True
gcsc,mls,validation,46597,5,5,-11.425704956054688,-5.980741930007932,True
gcsc,mls,validation,49399,5,5,-11.322308540344238,-5.980741930007932,True
gcsc,mls,validation,44581,5,7,-7.306941509246826,-5.980741930007932,True
gcsc,mls,validation,15213,5,5,-8.550604820251465,-5.980741930007932,True
gcsc,mls,validation,13579,5,5,-9.743002891540527,-5.980741930007932,True
gcsc,mls,validation,38739,5,5,-9.405396461486816,-5.980741930007932,True
gcsc,mls,validation,48199,5,5,-8.081202507019043,-5.980741930007932,True
gcsc,mls,validation,13359,5,5,-8.2759428024292,-5.980741930007932,True
gcsc,mls,validation,34879,5,5,-11.880946159362793,-5.980741930007932,True
gcsc,mls,validation,45705,5,5,-10.83899211883545,-5.980741930007932,True
gcsc,mls,validation,27947,5,5,-11.869791030883789,-5.980741930007932,True
gcsc,mls,validation,2963,5,5,-10.718295097351074,-5.980741930007932,True
gcsc,mls,validation,156,5,5,-10.423587799072266,-5.980741930007932,True
gcsc,mls,validation,12349,5,3,-4.078714847564697,-5.980741930007932,False
gcsc,mls,validation,22558,5,5,-11.258645057678223,-5.980741930007932,True
gcsc,mls,validation,29842,5,5,-7.873302459716797,-5.980741930007932,True
gcsc,mls,validation,8768,5,3,-9.0789794921875,-5.980741930007932,True
gcsc,mls,validation,12274,5,5,-12.208247184753418,-5.980741930007932,True
gcsc,mls,validation,29242,5,5,-9.87774658203125,-5.980741930007932,True
gcsc,mls,validation,36093,5,5,-9.656970024108887,-5.980741930007932,True
gcsc,mls,validation,46274,5,5,-7.450995922088623,-5.980741930007932,True
gcsc,mls,validation,42645,5,5,-14.519184112548828,-5.980741930007932,True
gcsc,mls,validation,6333,5,5,-11.416563987731934,-5.980741930007932,True
gcsc,mls,validation,33504,5,5,-8.535816192626953,-5.980741930007932,True
gcsc,mls,validation,12352,5,5,-6.490331172943115,-5.980741930007932,True
gcsc,mls,validation,19908,5,5,-8.300663948059082,-5.980741930007932,True
gcsc,mls,validation,23369,5,5,-10.851146697998047,-5.980741930007932,True
gcsc,mls,validation,17006,5,5,-13.61207103729248,-5.980741930007932,True
gcsc,mls,validation,1750,5,5,-9.037282943725586,-5.980741930007932,True
gcsc,mls,validation,40871,5,5,-9.817093849182129,-5.980741930007932,True
gcsc,mls,validation,35000,5,3,-10.188504219055176,-5.980741930007932,True
gcsc,mls,validation,2231,5,5,-11.434370994567871,-5.980741930007932,True
gcsc,mls,validation,18150,5,5,-9.066539764404297,-5.980741930007932,True
gcsc,mls,validation,33606,5,5,-10.595696449279785,-5.980741930007932,True
gcsc,mls,validation,11155,5,5,-11.954795837402344,-5.980741930007932,True
gcsc,mls,validation,10597,5,5,-7.505516052246094,-5.980741930007932,True
gcsc,mls,validation,35165,5,5,-10.374571800231934,-5.980741930007932,True
gcsc,mls,validation,23663,5,5,-7.597089767456055,-5.980741930007932,True
gcsc,mls,validation,7769,5,5,-8.725690841674805,-5.980741930007932,True
gcsc,mls,validation,33333,5,5,-5.055880069732666,-5.980741930007932,False
gcsc,mls,validation,22229,5,5,-10.275639533996582,-5.980741930007932,True
gcsc,mls,validation,39487,5,5,-10.98180866241455,-5.980741930007932,True
gcsc,mls,validation,18317,5,5,-8.751500129699707,-5.980741930007932,True
gcsc,mls,validation,32950,5,3,-7.087924003601074,-5.980741930007932,True
gcsc,mls,validation,9280,5,5,-10.249488830566406,-5.980741930007932,True
gcsc,mls,validation,16204,5,5,-11.55026626586914,-5.980741930007932,True
gcsc,mls,validation,5755,5,5,-10.234911918640137,-5.980741930007932,True
gcsc,mls,validation,16795,5,5,-9.743462562561035,-5.980741930007932,True
gcsc,mls,validation,11062,5,5,-8.371003150939941,-5.980741930007932,True
gcsc,mls,validation,27355,5,5,-14.011155128479004,-5.980741930007932,True
gcsc,mls,validation,37434,5,5,-10.518683433532715,-5.980741930007932,True
gcsc,mls,validation,35801,5,5,-12.199809074401855,-5.980741930007932,True
gcsc,mls,validation,37768,5,5,-13.380866050720215,-5.980741930007932,True
gcsc,mls,validation,49120,5,5,-8.836522102355957,-5.980741930007932,True
gcsc,mls,validation,32946,5,5,-10.458341598510742,-5.980741930007932,True
gcsc,mls,validation,45269,5,5,-7.913414001464844,-5.980741930007932,True
gcsc,mls,validation,49033,5,5,-11.187908172607422,-5.980741930007932,True
gcsc,mls,validation,2236,5,5,-10.125572204589844,-5.980741930007932,True
gcsc,mls,validation,46525,5,5,-11.50101375579834,-5.980741930007932,True
gcsc,mls,validation,26751,5,5,-10.261686325073242,-5.980741930007932,True
gcsc,mls,validation,49288,5,5,-8.846473693847656,-5.980741930007932,True
gcsc,mls,validation,17518,5,5,-6.7022247314453125,-5.980741930007932,True
gcsc,mls,validation,19003,5,5,-9.695456504821777,-5.980741930007932,True
gcsc,mls,validation,2733,5,5,-7.891983509063721,-5.980741930007932,True
gcsc,mls,validation,20938,5,5,-10.049286842346191,-5.980741930007932,True
gcsc,mls,validation,27999,5,5,-11.538956642150879,-5.980741930007932,True
gcsc,mls,validation,8878,5,5,-8.83487606048584,-5.980741930007932,True
gcsc,mls,validation,42344,5,5,-5.568669319152832,-5.980741930007932,False
gcsc,mls,validation,13173,5,5,-12.711560249328613,-5.980741930007932,True
gcsc,mls,validation,13256,5,5,-8.209282875061035,-5.980741930007932,True
gcsc,mls,validation,20200,5,5,-9.168645858764648,-5.980741930007932,True
gcsc,mls,validation,47167,5,5,-9.575014114379883,-5.980741930007932,True
gcsc,mls,validation,39332,5,5,-12.50068473815918,-5.980741930007932,True
gcsc,mls,validation,20952,5,5,-11.396923065185547,-5.980741930007932,True
gcsc,mls,validation,23090,5,5,-12.504063606262207,-5.980741930007932,True
gcsc,mls,validation,45007,5,3,-4.251748561859131,-5.980741930007932,False
gcsc,mls,validation,42001,5,5,-8.475874900817871,-5.980741930007932,True
gcsc,mls,validation,15686,5,5,-9.338397026062012,-5.980741930007932,True
gcsc,mls,validation,46532,5,5,-11.979357719421387,-5.980741930007932,True
gcsc,mls,validation,17708,5,5,-10.63589096069336,-5.980741930007932,True
gcsc,mls,validation,37003,5,5,-10.527571678161621,-5.980741930007932,True
gcsc,mls,validation,29454,5,5,-7.542888641357422,-5.980741930007932,True
gcsc,mls,validation,29304,5,5,-14.337404251098633,-5.980741930007932,True
gcsc,mls,validation,12242,5,5,-9.258920669555664,-5.980741930007932,True
gcsc,mls,validation,41480,5,5,-8.727898597717285,-5.980741930007932,True
gcsc,mls,validation,14677,5,5,-9.65634536743164,-5.980741930007932,True
gcsc,mls,validation,4990,5,5,-12.633896827697754,-5.980741930007932,True
gcsc,mls,validation,18096,5,5,-8.747793197631836,-5.980741930007932,True
gcsc,mls,validation,32031,5,7,-3.623852252960205,-5.980741930007932,False
gcsc,mls,validation,33645,5,5,-10.853503227233887,-5.980741930007932,True
gcsc,mls,validation,8464,5,5,-12.648463249206543,-5.980741930007932,True
gcsc,mls,validation,12202,5,5,-9.152438163757324,-5.980741930007932,True
gcsc,mls,validation,38854,5,5,-10.758605003356934,-5.980741930007932,True
gcsc,mls,validation,25826,5,5,-10.05402660369873,-5.980741930007932,True
gcsc,mls,validation,20361,5,5,-7.530628681182861,-5.980741930007932,True
gcsc,mls,validation,30889,5,5,-15.503076553344727,-5.980741930007932,True
