group,index,unknown_class,predicted_known_class,score,threshold,selected_for_figure,semantic_interpretation
near,5201,bus,truck,-12.68542194366455,-5.762001752853393,True,Review image: plausible confusion or surprising failure; explain why.
near,9969,tractor,truck,-6.090432643890381,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,47,pickup_truck,automobile,-6.089905738830566,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,2828,fox,deer,-6.070785999298096,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,7283,leopard,frog,-6.062077522277832,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,6693,fox,deer,-6.06179141998291,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,3908,fox,cat,-6.054866790771484,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,9998,leopard,frog,-6.054394721984863,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,3136,fox,cat,-6.049031734466553,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,196,pickup_truck,automobile,-6.0488433837890625,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,5650,motorcycle,automobile,-6.044695854187012,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,8391,pickup_truck,truck,-6.04168176651001,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,4971,leopard,cat,-6.036891937255859,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,3111,motorcycle,frog,-6.030732154846191,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,7110,motorcycle,airplane,-6.02982759475708,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,5516,camel,bird,-6.0257039070129395,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,7994,pickup_truck,automobile,-6.023521423339844,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,5912,wolf,cat,-6.022672653198242,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,3884,camel,dog,-6.021750450134277,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,2678,leopard,cat,-6.020240306854248,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,2131,fox,horse,-6.010082721710205,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,6954,motorcycle,truck,-6.002091407775879,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,1976,tractor,truck,-6.000884056091309,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,5486,motorcycle,automobile,-5.992747783660889,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,9039,tractor,truck,-5.9908294677734375,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,5182,tractor,ship,-5.988019943237305,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,1687,camel,horse,-5.986500263214111,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,8185,fox,horse,-5.9801483154296875,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,6561,wolf,cat,-5.959711074829102,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,5216,motorcycle,horse,-5.955783367156982,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,6547,motorcycle,automobile,-5.952536106109619,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,7590,tractor,ship,-5.9403395652771,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,5016,leopard,deer,-5.925623893737793,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,7407,leopard,cat,-5.92396354675293,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,4434,bus,truck,-5.918613433837891,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,4461,motorcycle,airplane,-5.9110636711120605,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,1184,camel,deer,-5.886732578277588,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,6816,fox,cat,-5.868617057800293,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,902,camel,horse,-5.852052211761475,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,1864,tractor,truck,-5.841787815093994,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,2503,tractor,ship,-5.809225082397461,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,1510,camel,horse,-5.80847692489624,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,4441,fox,dog,-5.807820796966553,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,8672,fox,horse,-5.78143310546875,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,6505,fox,frog,-5.781040668487549,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,5893,pickup_truck,automobile,-5.775854110717773,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
near,3985,camel,deer,-5.767942428588867,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1196,mushroom,frog,-11.825851440429688,-5.762001752853393,True,Review image: plausible confusion or surprising failure; explain why.
far,4252,bowl,cat,-11.517572402954102,-5.762001752853393,True,Review image: plausible confusion or surprising failure; explain why.
far,9734,wardrobe,cat,-10.93007755279541,-5.762001752853393,True,Review image: plausible confusion or surprising failure; explain why.
far,3386,sunflower,cat,-10.774823188781738,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,77,bowl,truck,-10.720479965209961,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6245,chair,airplane,-10.650519371032715,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8707,mushroom,bird,-10.617630958557129,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8369,keyboard,truck,-10.601338386535645,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3210,clock,automobile,-10.567658424377441,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9492,bowl,ship,-10.5455904006958,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2562,keyboard,truck,-10.512863159179688,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4174,clock,cat,-10.484188079833984,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3728,bowl,cat,-10.378692626953125,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,714,sunflower,bird,-10.277644157409668,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5926,chair,airplane,-10.271354675292969,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2965,chair,airplane,-10.224188804626465,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4087,wardrobe,truck,-10.143671035766602,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5096,chair,airplane,-10.02613353729248,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4859,clock,cat,-9.97813892364502,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8689,sunflower,bird,-9.965806007385254,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5646,mushroom,bird,-9.949528694152832,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9270,wardrobe,cat,-9.80111312866211,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6899,bottle,ship,-9.719792366027832,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6390,wardrobe,truck,-9.698405265808105,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7443,bottle,cat,-9.695401191711426,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7171,wardrobe,truck,-9.69461441040039,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5810,bottle,ship,-9.673413276672363,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6558,mushroom,bird,-9.648253440856934,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9193,mushroom,cat,-9.512662887573242,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2011,bottle,bird,-9.512251853942871,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4982,mushroom,bird,-9.42734146118164,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3968,mushroom,frog,-9.398778915405273,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4933,wardrobe,truck,-9.339949607849121,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2302,bowl,frog,-9.30878734588623,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5981,bottle,cat,-9.263692855834961,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6510,keyboard,truck,-9.252447128295898,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6491,chair,airplane,-9.20781421661377,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1820,mushroom,frog,-9.187041282653809,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6981,clock,ship,-9.147734642028809,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1560,clock,cat,-9.06519889831543,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4785,sunflower,bird,-9.034000396728516,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5627,mushroom,deer,-9.030454635620117,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4259,chair,airplane,-9.025114059448242,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2915,wardrobe,truck,-9.019647598266602,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2620,mushroom,bird,-8.981736183166504,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8701,mushroom,dog,-8.977581977844238,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6161,wardrobe,truck,-8.915154457092285,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6145,keyboard,cat,-8.915060043334961,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9307,wardrobe,cat,-8.914755821228027,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8740,wardrobe,cat,-8.891519546508789,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8236,wardrobe,truck,-8.878707885742188,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3378,wardrobe,cat,-8.8670015335083,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,771,keyboard,horse,-8.846843719482422,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6543,keyboard,truck,-8.841066360473633,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5690,clock,airplane,-8.836305618286133,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8666,chair,bird,-8.82607364654541,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2937,mushroom,bird,-8.777186393737793,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3247,keyboard,truck,-8.748558044433594,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,823,clock,dog,-8.683919906616211,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5573,sunflower,frog,-8.679574012756348,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6269,clock,cat,-8.618659019470215,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,976,sunflower,truck,-8.592589378356934,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5414,clock,cat,-8.568403244018555,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9012,keyboard,cat,-8.563576698303223,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9053,sunflower,dog,-8.544591903686523,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5236,clock,automobile,-8.538147926330566,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3115,sunflower,cat,-8.52816390991211,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5820,mushroom,bird,-8.522915840148926,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9533,clock,bird,-8.518104553222656,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6423,wardrobe,truck,-8.500782012939453,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8962,mushroom,bird,-8.490547180175781,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3579,keyboard,airplane,-8.48842716217041,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5643,wardrobe,truck,-8.472900390625,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9186,wardrobe,truck,-8.4696683883667,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7104,mushroom,bird,-8.465134620666504,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1562,bottle,bird,-8.421760559082031,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,452,bowl,automobile,-8.41772747039795,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3888,bottle,cat,-8.417549133300781,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6729,mushroom,bird,-8.375504493713379,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3586,keyboard,cat,-8.372994422912598,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,611,sunflower,bird,-8.357457160949707,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7776,sunflower,bird,-8.34374713897705,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9997,mushroom,airplane,-8.32744026184082,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,932,bottle,cat,-8.317667961120605,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4444,chair,cat,-8.311504364013672,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3122,bottle,cat,-8.311331748962402,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,194,wardrobe,cat,-8.29335880279541,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4208,wardrobe,truck,-8.29001522064209,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4367,bowl,cat,-8.281744956970215,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5219,mushroom,cat,-8.277606964111328,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3352,mushroom,bird,-8.248847007751465,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2023,keyboard,ship,-8.241005897521973,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5777,keyboard,airplane,-8.230743408203125,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5683,chair,airplane,-8.22653865814209,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3636,mushroom,cat,-8.224443435668945,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3293,chair,airplane,-8.22303581237793,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4321,clock,truck,-8.199907302856445,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6079,bowl,dog,-8.171778678894043,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6777,keyboard,ship,-8.165328979492188,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,157,chair,truck,-8.148183822631836,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,788,sunflower,bird,-8.144956588745117,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7345,bowl,ship,-8.141865730285645,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2314,bottle,automobile,-8.121814727783203,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5375,mushroom,deer,-8.093921661376953,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7989,sunflower,bird,-8.046456336975098,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,67,sunflower,dog,-8.036836624145508,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7698,keyboard,truck,-8.017148971557617,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9149,wardrobe,truck,-8.011116027832031,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8406,keyboard,airplane,-7.996710300445557,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4334,bottle,cat,-7.970987796783447,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4159,chair,frog,-7.958317279815674,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1514,bottle,ship,-7.950437068939209,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7469,wardrobe,truck,-7.939589500427246,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4033,wardrobe,cat,-7.902552604675293,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,363,wardrobe,truck,-7.891619682312012,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3186,chair,airplane,-7.890163898468018,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6131,keyboard,truck,-7.886194229125977,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2086,chair,airplane,-7.885908603668213,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6565,bowl,frog,-7.842804431915283,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7626,clock,automobile,-7.822233200073242,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3305,mushroom,frog,-7.818319320678711,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,797,wardrobe,truck,-7.8130998611450195,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4471,bowl,frog,-7.8108744621276855,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3765,bowl,ship,-7.806008338928223,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6089,bottle,ship,-7.801556587219238,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1927,clock,truck,-7.793688774108887,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1963,keyboard,airplane,-7.785995960235596,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8930,wardrobe,cat,-7.764560699462891,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,180,keyboard,airplane,-7.741140842437744,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5861,sunflower,bird,-7.732034206390381,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9847,mushroom,bird,-7.731942176818848,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3952,bowl,dog,-7.718785285949707,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1231,sunflower,bird,-7.712977886199951,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5082,wardrobe,truck,-7.710235595703125,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9344,chair,airplane,-7.708816051483154,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,340,bottle,ship,-7.703419208526611,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,147,keyboard,frog,-7.68231201171875,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8549,mushroom,frog,-7.676677703857422,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9600,chair,airplane,-7.67585563659668,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4186,chair,bird,-7.670227527618408,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8475,sunflower,bird,-7.657821178436279,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6254,bowl,cat,-7.657586574554443,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,647,wardrobe,cat,-7.653019428253174,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9103,mushroom,bird,-7.651306629180908,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7604,wardrobe,truck,-7.644202709197998,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9755,bottle,frog,-7.621898174285889,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2790,bowl,airplane,-7.577580451965332,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7543,chair,truck,-7.562912940979004,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,588,bowl,ship,-7.556150436401367,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4704,clock,truck,-7.542402267456055,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3053,wardrobe,truck,-7.531254291534424,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5260,sunflower,bird,-7.523947238922119,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5364,clock,bird,-7.5237555503845215,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,562,chair,truck,-7.513999938964844,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5428,wardrobe,truck,-7.509798049926758,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4986,clock,automobile,-7.477984428405762,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9731,bowl,automobile,-7.476665496826172,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5577,keyboard,frog,-7.475069046020508,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1122,sunflower,bird,-7.47317361831665,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1932,bottle,ship,-7.470647811889648,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4245,wardrobe,cat,-7.457764148712158,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2181,keyboard,bird,-7.4572529792785645,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7356,mushroom,cat,-7.453176975250244,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,220,wardrobe,truck,-7.452536106109619,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2213,clock,cat,-7.434322834014893,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3502,mushroom,frog,-7.433531284332275,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8572,clock,automobile,-7.4308552742004395,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9907,sunflower,frog,-7.4076128005981445,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3872,keyboard,airplane,-7.396480560302734,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7224,clock,truck,-7.388235092163086,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6907,keyboard,truck,-7.373214244842529,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3317,chair,airplane,-7.369490146636963,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7632,mushroom,frog,-7.361363410949707,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6472,bottle,ship,-7.354089260101318,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7181,mushroom,frog,-7.344715118408203,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9795,bowl,airplane,-7.339893341064453,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,30,chair,airplane,-7.325127124786377,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2545,sunflower,dog,-7.322874546051025,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7933,clock,truck,-7.297791004180908,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4382,wardrobe,cat,-7.29725980758667,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4466,wardrobe,cat,-7.288891792297363,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1041,bowl,frog,-7.269894599914551,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1760,mushroom,bird,-7.269568920135498,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6046,wardrobe,cat,-7.261005878448486,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6809,wardrobe,truck,-7.253593921661377,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1434,chair,airplane,-7.246220588684082,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9778,mushroom,bird,-7.208605766296387,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2656,bowl,cat,-7.201014041900635,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8656,bowl,airplane,-7.195926666259766,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2300,bowl,airplane,-7.186925888061523,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2627,keyboard,frog,-7.186675548553467,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2650,keyboard,cat,-7.182503700256348,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1982,clock,automobile,-7.171417713165283,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3286,chair,automobile,-7.171398162841797,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4103,sunflower,bird,-7.152060508728027,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3806,wardrobe,cat,-7.150295734405518,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1175,mushroom,frog,-7.144576549530029,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8074,clock,ship,-7.128913879394531,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6033,bowl,automobile,-7.123262882232666,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,665,sunflower,dog,-7.106218338012695,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6440,bottle,cat,-7.097971439361572,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5742,sunflower,frog,-7.094852447509766,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4863,bowl,ship,-7.088069438934326,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1806,clock,frog,-7.08679723739624,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6673,clock,cat,-7.084502696990967,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3906,bottle,ship,-7.077342510223389,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,328,wardrobe,truck,-7.0760722160339355,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9561,bowl,frog,-7.075650215148926,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
